sub	ses	task	acq	run	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
22473	2	rest	VARIANTObliquity	01	fsLR	91k	0.06264501303671244	0.06264501303671244	0.03537976777611893	0.0991322810924976	1.0486116608811686	1.0814080771564216	5	0	517	0.046411652080545596	0.045851416085506046
