sub	ses	task	acq	run	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
22510	2	rest	VARIANTObliquity	01	fsLR	91k	0.09560980648978482	0.09560980648978482	0.05384936131626213	0.1626142027691304	1.0435702773051507	1.090984490790785	5	0	517	0.279970941096619	-0.03963633818139841
