sub	ses	task	acq	run	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
20259	3	nback	VARIANTObliquity	01	fsLR	91k	0.10200555516052716	0.10200555516052716	0.05903501196458587	0.3939401269955218	1.0545037916097453	1.0927551430058093	5	0	517	0.45715153688980037	0.02802514269446812
