sub	ses	task	acq	run	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
20918	1	rest	VARIANTNumVolumes	02	fsLR	91k	0.1746664777333029	0.1746664777333029	0.1016680390472307	1.0486153531903293	1.116483973426848	1.0790720394871993	5	0	517	0.7819999881050991	0.15077539633486503
